"synthetic_student_id","synthetic_section","assignment_id","assignment_label","assignment_sequence","assignment_family","skill_domain","reference_column_index","score","score_min","score_max","score_percent","completed","missingness_reason","ability_band","engagement_band","risk_band"
"synthetic_student_193","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","emerging","high"
"synthetic_student_194","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","emerging","elevated"
"synthetic_student_195","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","developing","emerging","high"
"synthetic_student_196","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","developing","emerging","high"
"synthetic_student_197","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","steady","low"
"synthetic_student_198","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","high","low"
"synthetic_student_199","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","low","elevated"
"synthetic_student_200","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_201","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","advanced","high","low"
"synthetic_student_202","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","proficient","emerging","elevated"
"synthetic_student_203","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","high","moderate"
"synthetic_student_204","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","emerging","moderate"
"synthetic_student_205","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","approaching","high","low"
"synthetic_student_206","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","approaching","high","low"
"synthetic_student_207","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","steady","moderate"
"synthetic_student_208","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","emerging","elevated"
"synthetic_student_209","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","proficient","steady","elevated"
"synthetic_student_210","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","emerging","moderate"
"synthetic_student_211","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","proficient","low","high"
"synthetic_student_212","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_213","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","advanced","high","low"
"synthetic_student_214","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","advanced","high","elevated"
"synthetic_student_215","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","high","elevated"
"synthetic_student_216","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","emerging","high"
"synthetic_student_217","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_218","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","emerging","elevated"
"synthetic_student_219","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","low","moderate"
"synthetic_student_220","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","emerging","elevated"
"synthetic_student_221","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","emerging","low"
"synthetic_student_222","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","steady","high"
"synthetic_student_223","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","high","elevated"
"synthetic_student_224","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","high","high"
"synthetic_student_225","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","approaching","steady","moderate"
"synthetic_student_226","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","steady","elevated"
"synthetic_student_227","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","steady","moderate"
"synthetic_student_228","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","advanced","high","low"
"synthetic_student_229","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","advanced","steady","high"
"synthetic_student_230","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","steady","low"
"synthetic_student_231","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","approaching","steady","moderate"
"synthetic_student_232","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","proficient","emerging","high"
"synthetic_student_233","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","low","elevated"
"synthetic_student_234","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","steady","moderate"
"synthetic_student_235","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","high","low"
"synthetic_student_236","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","emerging","high"
"synthetic_student_237","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","high","moderate"
"synthetic_student_238","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","proficient","low","moderate"
"synthetic_student_239","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","steady","low"
"synthetic_student_240","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","high","low"
"synthetic_student_241","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_242","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","emerging","moderate"
"synthetic_student_243","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","steady","moderate"
"synthetic_student_244","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,10,10,10,,TRUE,"completed","proficient","steady","low"
"synthetic_student_245","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","high","moderate"
"synthetic_student_246","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","high","elevated"
"synthetic_student_247","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","steady","moderate"
"synthetic_student_248","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","steady","elevated"
"synthetic_student_249","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","emerging","moderate"
"synthetic_student_250","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","low","high"
"synthetic_student_251","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","high","moderate"
"synthetic_student_252","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","emerging","high"
"synthetic_student_253","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","low","moderate"
"synthetic_student_254","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","emerging","low"
"synthetic_student_255","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","low"
"synthetic_student_256","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","emerging","elevated"
"synthetic_student_257","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","steady","moderate"
"synthetic_student_258","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","approaching","low","moderate"
"synthetic_student_259","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","emerging","moderate"
"synthetic_student_260","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","high","low"
"synthetic_student_261","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","emerging","moderate"
"synthetic_student_262","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","developing","emerging","elevated"
"synthetic_student_263","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_264","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","emerging","high"
"synthetic_student_265","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","low","high"
"synthetic_student_266","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","low","high"
"synthetic_student_267","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_268","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","proficient","high","elevated"
"synthetic_student_269","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","steady","elevated"
