student_dim_id,sis_user_id,student_label,grade_level,attendance_category,course_id,course_name,course_track,section_id,section_label,teacher_id,teacher_label,boy_assignment_label,eoy_assignment_label,assignment_01_score,assignment_02_score,observed_growth_delta,modeled_assignment_02_growth_delta,posterior_readiness_after_assignment_02,assignment_02_generation_mode,academic_profile_status
273,SYN-SIS-000273,Synthetic Student 273,10,at_risk,MATH-GEOM,Geometry,regular,Y00-SEC-006,Geometry - Synthetic Section 01-06,TCH-002,Teacher 02,Assignment 01,Assignment 02,63.56,66.6,3.039999999999992,3.04,65.3949,school_year_growth_from_latent_readiness,updated_assignment_02
278,SYN-SIS-000278,Synthetic Student 278,10,high,MATH-GEOM,Geometry,regular,Y00-SEC-006,Geometry - Synthetic Section 01-06,TCH-002,Teacher 02,Assignment 01,Assignment 02,97.9,92.64,-5.260000000000005,-5.26,91.2208,school_year_growth_from_latent_readiness,updated_assignment_02
509,SYN-SIS-000279,Synthetic Student 279,10,normal,MATH-GEOM,Geometry,regular,Y01-SEC-004,Geometry - Synthetic Section 02-04,TCH-002,Teacher 02,Assignment 03,Assignment 04,30.94,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
742,SYN-SIS-000290,Synthetic Student 290,10,high,MATH-GEOM,Geometry,regular,Y02-SEC-003,Geometry - Synthetic Section 03-03,TCH-001,Teacher 01,Assignment 05,Assignment 06,15.85,19.82,3.9700000000000006,3.97,19.9892,school_year_growth_from_latent_readiness,updated_assignment_06
746,SYN-SIS-000294,Synthetic Student 294,10,high,MATH-GEOM,Geometry,regular,Y02-SEC-005,Geometry - Synthetic Section 03-05,TCH-001,Teacher 01,Assignment 05,Assignment 06,27.67,41.0,13.329999999999998,13.33,39.6222,school_year_growth_from_latent_readiness,updated_assignment_06
750,SYN-SIS-000298,Synthetic Student 298,10,high,MATH-GEOM,Geometry,regular,Y02-SEC-002,Geometry - Synthetic Section 03-02,TCH-002,Teacher 02,Assignment 05,Assignment 06,38.79,48.53,9.740000000000002,9.74,47.327,school_year_growth_from_latent_readiness,updated_assignment_06
751,SYN-SIS-000299,Synthetic Student 299,10,normal,MATH-GEOM,Geometry,regular,Y02-SEC-002,Geometry - Synthetic Section 03-02,TCH-002,Teacher 02,Assignment 05,Assignment 06,22.46,35.79,13.329999999999998,13.33,34.409,school_year_growth_from_latent_readiness,updated_assignment_06
761,SYN-SIS-000309,Synthetic Student 309,10,high,MATH-GEOM,Geometry,regular,Y02-SEC-003,Geometry - Synthetic Section 03-03,TCH-001,Teacher 01,Assignment 05,Assignment 06,44.94,58.81,13.870000000000005,13.87,56.8104,school_year_growth_from_latent_readiness,updated_assignment_06
767,SYN-SIS-000315,Synthetic Student 315,10,normal,MATH-GEOM,Geometry,regular,Y02-SEC-002,Geometry - Synthetic Section 03-02,TCH-002,Teacher 02,Assignment 05,Assignment 06,41.83,42.4,0.5700000000000003,0.57,42.5871,school_year_growth_from_latent_readiness,updated_assignment_06
769,SYN-SIS-000317,Synthetic Student 317,10,high,MATH-GEOM,Geometry,regular,Y02-SEC-004,Geometry - Synthetic Section 03-04,TCH-002,Teacher 02,Assignment 05,Assignment 06,58.95,60.87,1.9199999999999946,1.92,60.2393,school_year_growth_from_latent_readiness,updated_assignment_06
773,SYN-SIS-000321,Synthetic Student 321,10,high,MATH-GEOM,Geometry,regular,Y02-SEC-003,Geometry - Synthetic Section 03-03,TCH-001,Teacher 01,Assignment 05,Assignment 06,34.23,39.0,4.770000000000003,4.77,38.6197,school_year_growth_from_latent_readiness,updated_assignment_06
779,SYN-SIS-000327,Synthetic Student 327,10,normal,MATH-GEOM,Geometry,regular,Y02-SEC-004,Geometry - Synthetic Section 03-04,TCH-002,Teacher 02,Assignment 05,Assignment 06,48.31,47.3,-1.0100000000000051,-1.01,47.3789,school_year_growth_from_latent_readiness,updated_assignment_06
785,SYN-SIS-000333,Synthetic Student 333,10,normal,MATH-GEOM,Geometry,regular,Y02-SEC-002,Geometry - Synthetic Section 03-02,TCH-002,Teacher 02,Assignment 05,Assignment 06,37.34,46.81,9.469999999999999,9.47,45.6691,school_year_growth_from_latent_readiness,updated_assignment_06
786,SYN-SIS-000334,Synthetic Student 334,10,at_risk,MATH-GEOM,Geometry,regular,Y02-SEC-004,Geometry - Synthetic Section 03-04,TCH-002,Teacher 02,Assignment 05,Assignment 06,52.79,56.28,3.490000000000002,3.49,55.3528,school_year_growth_from_latent_readiness,updated_assignment_06
790,SYN-SIS-000338,Synthetic Student 338,10,normal,MATH-GEOM,Geometry,regular,Y02-SEC-004,Geometry - Synthetic Section 03-04,TCH-002,Teacher 02,Assignment 05,Assignment 06,55.16,53.38,-1.779999999999994,-1.78,53.4264,school_year_growth_from_latent_readiness,updated_assignment_06
795,SYN-SIS-000343,Synthetic Student 343,10,normal,MATH-GEOM,Geometry,regular,Y02-SEC-002,Geometry - Synthetic Section 03-02,TCH-002,Teacher 02,Assignment 05,Assignment 06,58.26,61.31,3.0500000000000043,3.05,60.5782,school_year_growth_from_latent_readiness,updated_assignment_06
1012,SYN-SIS-000349,Synthetic Student 349,10,normal,MATH-GEOM,Geometry,regular,Y03-SEC-006,Geometry - Synthetic Section 04-06,TCH-002,Teacher 02,Assignment 07,Assignment 08,53.41,56.63,3.220000000000006,3.22,55.8374,school_year_growth_from_latent_readiness,updated_assignment_08
1016,SYN-SIS-000353,Synthetic Student 353,10,normal,MATH-GEOM,Geometry,regular,Y03-SEC-004,Geometry - Synthetic Section 04-04,TCH-002,Teacher 02,Assignment 07,Assignment 08,25.09,33.43,8.34,8.34,32.7149,school_year_growth_from_latent_readiness,updated_assignment_08
1017,SYN-SIS-000354,Synthetic Student 354,10,high,MATH-GEOM,Geometry,regular,Y03-SEC-004,Geometry - Synthetic Section 04-04,TCH-002,Teacher 02,Assignment 07,Assignment 08,44.03,41.1,-2.9299999999999997,-2.93,41.614,school_year_growth_from_latent_readiness,updated_assignment_08
1022,SYN-SIS-000359,Synthetic Student 359,10,at_risk,MATH-GEOM,Geometry,regular,Y03-SEC-003,Geometry - Synthetic Section 04-03,TCH-002,Teacher 02,Assignment 07,Assignment 08,61.37,70.17,8.800000000000004,8.8,68.4944,school_year_growth_from_latent_readiness,updated_assignment_08
1024,SYN-SIS-000361,Synthetic Student 361,10,at_risk,MATH-GEOM,Geometry,regular,Y03-SEC-004,Geometry - Synthetic Section 04-04,TCH-002,Teacher 02,Assignment 07,Assignment 08,36.92,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1027,SYN-SIS-000364,Synthetic Student 364,10,high,MATH-GEOM,Geometry,regular,Y03-SEC-003,Geometry - Synthetic Section 04-03,TCH-002,Teacher 02,Assignment 07,Assignment 08,18.89,26.62,7.73,7.73,26.2906,school_year_growth_from_latent_readiness,updated_assignment_08
1037,SYN-SIS-000374,Synthetic Student 374,10,normal,MATH-GEOM,Geometry,regular,Y03-SEC-005,Geometry - Synthetic Section 04-05,TCH-001,Teacher 01,Assignment 07,Assignment 08,16.7,24.58,7.879999999999999,7.88,24.1902,school_year_growth_from_latent_readiness,updated_assignment_08
1041,SYN-SIS-000378,Synthetic Student 378,10,high,MATH-GEOM,Geometry,regular,Y03-SEC-005,Geometry - Synthetic Section 04-05,TCH-001,Teacher 01,Assignment 07,Assignment 08,69.0,77.33,8.329999999999998,8.33,75.5552,school_year_growth_from_latent_readiness,updated_assignment_08
1046,SYN-SIS-000383,Synthetic Student 383,10,normal,MATH-GEOM,Geometry,regular,Y03-SEC-004,Geometry - Synthetic Section 04-04,TCH-002,Teacher 02,Assignment 07,Assignment 08,31.08,37.11,6.030000000000001,6.03,36.701,school_year_growth_from_latent_readiness,updated_assignment_08
1060,SYN-SIS-000397,Synthetic Student 397,10,high,MATH-GEOM,Geometry,regular,Y03-SEC-006,Geometry - Synthetic Section 04-06,TCH-002,Teacher 02,Assignment 07,Assignment 08,24.33,30.37,6.040000000000003,6.04,30.0403,school_year_growth_from_latent_readiness,updated_assignment_08
1061,SYN-SIS-000398,Synthetic Student 398,10,high,MATH-GEOM,Geometry,regular,Y03-SEC-003,Geometry - Synthetic Section 04-03,TCH-002,Teacher 02,Assignment 07,Assignment 08,45.87,52.13,6.260000000000005,6.26,51.1551,school_year_growth_from_latent_readiness,updated_assignment_08
1068,SYN-SIS-000405,Synthetic Student 405,10,high,MATH-GEOM,Geometry,regular,Y03-SEC-006,Geometry - Synthetic Section 04-06,TCH-002,Teacher 02,Assignment 07,Assignment 08,17.32,25.48,8.16,8.16,25.0395,school_year_growth_from_latent_readiness,updated_assignment_08
1070,SYN-SIS-000407,Synthetic Student 407,10,high,MATH-GEOM,Geometry,regular,Y03-SEC-005,Geometry - Synthetic Section 04-05,TCH-001,Teacher 01,Assignment 07,Assignment 08,45.55,55.26,9.71,9.71,53.7261,school_year_growth_from_latent_readiness,updated_assignment_08
1272,SYN-SIS-000411,Synthetic Student 411,10,at_risk,MATH-GEOM,Geometry,regular,Y04-SEC-006,Geometry - Synthetic Section 05-06,TCH-002,Teacher 02,Assignment 09,Assignment 10,54.77,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1275,SYN-SIS-000414,Synthetic Student 414,10,at_risk,MATH-GEOM,Geometry,regular,Y04-SEC-006,Geometry - Synthetic Section 05-06,TCH-002,Teacher 02,Assignment 09,Assignment 10,32.52,29.48,-3.0400000000000027,-3.04,30.2411,school_year_growth_from_latent_readiness,updated_assignment_10
1287,SYN-SIS-000426,Synthetic Student 426,10,high,MATH-GEOM,Geometry,regular,Y04-SEC-003,Geometry - Synthetic Section 05-03,TCH-002,Teacher 02,Assignment 09,Assignment 10,21.96,33.33,11.369999999999997,11.37,32.4006,school_year_growth_from_latent_readiness,updated_assignment_10
1288,SYN-SIS-000427,Synthetic Student 427,10,high,MATH-GEOM,Geometry,regular,Y04-SEC-003,Geometry - Synthetic Section 05-03,TCH-002,Teacher 02,Assignment 09,Assignment 10,71.0,73.94,2.9399999999999977,2.94,72.8419,school_year_growth_from_latent_readiness,updated_assignment_10
1289,SYN-SIS-000428,Synthetic Student 428,10,at_risk,MATH-GEOM,Geometry,regular,Y04-SEC-005,Geometry - Synthetic Section 05-05,TCH-001,Teacher 01,Assignment 09,Assignment 10,0.0,62.54,,6.95,61.0764,school_year_growth_from_latent_readiness,updated_assignment_10
1293,SYN-SIS-000432,Synthetic Student 432,10,normal,MATH-GEOM,Geometry,regular,Y04-SEC-007,Geometry - Synthetic Section 05-07,TCH-001,Teacher 01,Assignment 09,Assignment 10,51.69,54.07,2.3800000000000026,2.38,53.655,school_year_growth_from_latent_readiness,updated_assignment_10
1295,SYN-SIS-000434,Synthetic Student 434,10,high,MATH-GEOM,Geometry,regular,Y04-SEC-005,Geometry - Synthetic Section 05-05,TCH-001,Teacher 01,Assignment 09,Assignment 10,38.54,41.21,2.6700000000000017,2.67,41.0189,school_year_growth_from_latent_readiness,updated_assignment_10
1297,SYN-SIS-000436,Synthetic Student 436,10,high,MATH-GEOM,Geometry,regular,Y04-SEC-006,Geometry - Synthetic Section 05-06,TCH-002,Teacher 02,Assignment 09,Assignment 10,28.95,27.91,-1.0399999999999991,-1.04,28.5137,school_year_growth_from_latent_readiness,updated_assignment_10
1298,SYN-SIS-000437,Synthetic Student 437,10,normal,MATH-GEOM,Geometry,regular,Y04-SEC-004,Geometry - Synthetic Section 05-04,TCH-002,Teacher 02,Assignment 09,Assignment 10,35.56,40.13,4.57,4.57,39.7655,school_year_growth_from_latent_readiness,updated_assignment_10
1318,SYN-SIS-000457,Synthetic Student 457,10,normal,MATH-GEOM,Geometry,regular,Y04-SEC-007,Geometry - Synthetic Section 05-07,TCH-001,Teacher 01,Assignment 09,Assignment 10,50.63,55.1,4.469999999999999,4.47,54.3479,school_year_growth_from_latent_readiness,updated_assignment_10
1320,SYN-SIS-000459,Synthetic Student 459,10,normal,MATH-GEOM,Geometry,regular,Y04-SEC-006,Geometry - Synthetic Section 05-06,TCH-002,Teacher 02,Assignment 09,Assignment 10,0.0,42.34,,7.63,41.5132,school_year_growth_from_latent_readiness,updated_assignment_10
1321,SYN-SIS-000460,Synthetic Student 460,10,high,MATH-GEOM,Geometry,regular,Y04-SEC-004,Geometry - Synthetic Section 05-04,TCH-002,Teacher 02,Assignment 09,Assignment 10,35.37,39.66,4.289999999999999,4.29,39.2882,school_year_growth_from_latent_readiness,updated_assignment_10
1328,SYN-SIS-000467,Synthetic Student 467,10,normal,MATH-GEOM,Geometry,regular,Y04-SEC-003,Geometry - Synthetic Section 05-03,TCH-002,Teacher 02,Assignment 09,Assignment 10,22.99,33.39,10.400000000000002,10.4,32.3652,school_year_growth_from_latent_readiness,updated_assignment_10
1335,SYN-SIS-000474,Synthetic Student 474,10,high,MATH-GEOM,Geometry,regular,Y04-SEC-006,Geometry - Synthetic Section 05-06,TCH-002,Teacher 02,Assignment 09,Assignment 10,29.13,39.32,10.190000000000001,10.19,38.2277,school_year_growth_from_latent_readiness,updated_assignment_10
1336,SYN-SIS-000475,Synthetic Student 475,10,high,MATH-GEOM,Geometry,regular,Y04-SEC-007,Geometry - Synthetic Section 05-07,TCH-001,Teacher 01,Assignment 09,Assignment 10,59.1,68.01,8.910000000000004,8.91,66.4481,school_year_growth_from_latent_readiness,updated_assignment_10
1344,SYN-SIS-000483,Synthetic Student 483,10,at_risk,MATH-GEOM,Geometry,regular,Y04-SEC-003,Geometry - Synthetic Section 05-03,TCH-002,Teacher 02,Assignment 09,Assignment 10,41.48,42.75,1.2700000000000031,1.27,42.6045,school_year_growth_from_latent_readiness,updated_assignment_10
1575,SYN-SIS-000486,Synthetic Student 486,10,normal,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,43.16,47.62,4.460000000000001,4.46,47.0946,school_year_growth_from_latent_readiness,updated_assignment_12
1581,SYN-SIS-000492,Synthetic Student 492,10,normal,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,51.86,55.8,3.9399999999999977,3.94,54.9566,school_year_growth_from_latent_readiness,updated_assignment_12
1589,SYN-SIS-000500,Synthetic Student 500,10,normal,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,49.88,46.8,-3.0800000000000054,-3.08,47.2114,school_year_growth_from_latent_readiness,updated_assignment_12
1598,SYN-SIS-000509,Synthetic Student 509,10,high,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,47.59,53.52,5.93,5.93,52.606,school_year_growth_from_latent_readiness,updated_assignment_12
1600,SYN-SIS-000511,Synthetic Student 511,10,normal,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,30.67,32.08,1.4099999999999966,1.41,32.2398,school_year_growth_from_latent_readiness,updated_assignment_12
1610,SYN-SIS-000521,Synthetic Student 521,10,normal,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,TCH-001,Teacher 01,Assignment 11,Assignment 12,58.98,62.73,3.75,3.75,61.891,school_year_growth_from_latent_readiness,updated_assignment_12
1614,SYN-SIS-000525,Synthetic Student 525,10,high,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,TCH-001,Teacher 01,Assignment 11,Assignment 12,44.35,54.7,10.350000000000001,10.35,53.2182,school_year_growth_from_latent_readiness,updated_assignment_12
1615,SYN-SIS-000526,Synthetic Student 526,10,normal,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,80.95,83.79,2.8400000000000034,2.84,82.5276,school_year_growth_from_latent_readiness,updated_assignment_12
1622,SYN-SIS-000533,Synthetic Student 533,10,high,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,47.74,56.13,8.39,8.39,54.8121,school_year_growth_from_latent_readiness,updated_assignment_12
1630,SYN-SIS-000541,Synthetic Student 541,10,high,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,42.67,45.39,2.719999999999999,2.72,45.0467,school_year_growth_from_latent_readiness,updated_assignment_12
1631,SYN-SIS-000542,Synthetic Student 542,10,normal,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,TCH-001,Teacher 01,Assignment 11,Assignment 12,29.3,38.93,9.629999999999999,9.63,37.857,school_year_growth_from_latent_readiness,updated_assignment_12
1632,SYN-SIS-000543,Synthetic Student 543,10,normal,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,39.56,39.12,-0.44000000000000483,-0.44,39.4856,school_year_growth_from_latent_readiness,updated_assignment_12
1639,SYN-SIS-000550,Synthetic Student 550,10,normal,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,35.61,47.51,11.899999999999999,11.9,46.1367,school_year_growth_from_latent_readiness,updated_assignment_12
1641,SYN-SIS-000552,Synthetic Student 552,10,high,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,56.05,65.44,9.39,9.39,63.8584,school_year_growth_from_latent_readiness,updated_assignment_12
1643,SYN-SIS-000554,Synthetic Student 554,10,normal,MATH-GEOM,Geometry,regular,Y05-SEC-003,Geometry - Synthetic Section 06-03,TCH-001,Teacher 01,Assignment 11,Assignment 12,37.24,47.03,9.79,9.79,45.9112,school_year_growth_from_latent_readiness,updated_assignment_12
1645,SYN-SIS-000556,Synthetic Student 556,10,high,MATH-GEOM,Geometry,regular,Y05-SEC-005,Geometry - Synthetic Section 06-05,TCH-001,Teacher 01,Assignment 11,Assignment 12,32.41,35.4,2.990000000000002,2.99,35.2782,school_year_growth_from_latent_readiness,updated_assignment_12
1647,SYN-SIS-000558,Synthetic Student 558,10,high,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,84.82,88.75,3.930000000000007,3.93,87.0531,school_year_growth_from_latent_readiness,updated_assignment_12
1650,SYN-SIS-000561,Synthetic Student 561,10,high,MATH-GEOM,Geometry,regular,Y05-SEC-004,Geometry - Synthetic Section 06-04,TCH-002,Teacher 02,Assignment 11,Assignment 12,52.85,64.79,11.940000000000005,11.94,62.8448,school_year_growth_from_latent_readiness,updated_assignment_12
1654,SYN-SIS-000565,Synthetic Student 565,10,normal,MATH-GEOM,Geometry,regular,Y05-SEC-002,Geometry - Synthetic Section 06-02,TCH-002,Teacher 02,Assignment 11,Assignment 12,31.13,36.07,4.940000000000001,4.94,35.7204,school_year_growth_from_latent_readiness,updated_assignment_12
1888,SYN-SIS-000575,Synthetic Student 575,10,at_risk,MATH-GEOM,Geometry,regular,Y06-SEC-002,Geometry - Synthetic Section 07-02,TCH-002,Teacher 02,Assignment 13,Assignment 14,14.17,22.16,7.99,7.99,21.8843,school_year_growth_from_latent_readiness,updated_assignment_14
1900,SYN-SIS-000587,Synthetic Student 587,10,high,MATH-GEOM,Geometry,regular,Y06-SEC-003,Geometry - Synthetic Section 07-03,TCH-001,Teacher 01,Assignment 13,Assignment 14,38.76,49.26,10.5,10.5,47.9592,school_year_growth_from_latent_readiness,updated_assignment_14
1904,SYN-SIS-000591,Synthetic Student 591,10,normal,MATH-GEOM,Geometry,regular,Y06-SEC-003,Geometry - Synthetic Section 07-03,TCH-001,Teacher 01,Assignment 13,Assignment 14,59.65,68.87,9.220000000000006,9.22,67.1107,school_year_growth_from_latent_readiness,updated_assignment_14
1905,SYN-SIS-000592,Synthetic Student 592,10,normal,MATH-GEOM,Geometry,regular,Y06-SEC-004,Geometry - Synthetic Section 07-04,TCH-002,Teacher 02,Assignment 13,Assignment 14,0.0,18.05,,-1.64,19.4534,school_year_growth_from_latent_readiness,updated_assignment_14
1913,SYN-SIS-000600,Synthetic Student 600,10,normal,MATH-GEOM,Geometry,regular,Y06-SEC-004,Geometry - Synthetic Section 07-04,TCH-002,Teacher 02,Assignment 13,Assignment 14,31.32,0.0,,,,absent_no_update,observed_readiness_unchanged_absent
1918,SYN-SIS-000605,Synthetic Student 605,10,normal,MATH-GEOM,Geometry,regular,Y06-SEC-002,Geometry - Synthetic Section 07-02,TCH-002,Teacher 02,Assignment 13,Assignment 14,0.0,85.68,,7.83,83.0698,school_year_growth_from_latent_readiness,updated_assignment_14
1920,SYN-SIS-000607,Synthetic Student 607,10,normal,MATH-GEOM,Geometry,regular,Y06-SEC-005,Geometry - Synthetic Section 07-05,TCH-001,Teacher 01,Assignment 13,Assignment 14,63.22,65.96,2.739999999999995,2.74,65.0614,school_year_growth_from_latent_readiness,updated_assignment_14
1922,SYN-SIS-000609,Synthetic Student 609,10,high,MATH-GEOM,Geometry,regular,Y06-SEC-004,Geometry - Synthetic Section 07-04,TCH-002,Teacher 02,Assignment 13,Assignment 14,87.59,87.93,0.3400000000000034,0.34,86.7328,school_year_growth_from_latent_readiness,updated_assignment_14
1924,SYN-SIS-000611,Synthetic Student 611,10,normal,MATH-GEOM,Geometry,regular,Y06-SEC-002,Geometry - Synthetic Section 07-02,TCH-002,Teacher 02,Assignment 13,Assignment 14,20.36,33.75,13.39,13.39,32.4582,school_year_growth_from_latent_readiness,updated_assignment_14
